timestamp,job_id,task_id,cpu_rate,mem_usage,duration
34765,job_10622,10622,1637,1984,16
34767,job_10623,10623,756,1468,11
34769,job_10624,10624,843,1672,42
34770,job_10625,10625,1446,1664,36
34773,job_10626,10626,415,500,17
34773,job_10627,10627,1276,1727,11
34773,job_10628,10628,1489,2295,41
34773,job_10629,10629,1534,2234,19
34773,job_10630,10630,1162,2296,28
34775,job_10631,10631,657,2519,41
34775,job_10632,10632,768,2253,23
34776,job_10633,10633,900,2416,42
34780,job_10634,10634,248,610,10
34782,job_10635,10635,879,1767,38
34790,job_10636,10636,425,431,12
34791,job_10637,10637,872,1159,32
34797,job_10638,10638,100,453,11
34803,job_10639,10639,290,210,7
34804,job_10640,10640,1107,2358,11
34804,job_10641,10641,1173,1989,21
34806,job_10642,10642,985,2079,19
34807,job_10643,10643,1386,1721,35
34807,job_10644,10644,869,1918,29
34817,job_10645,10645,380,483,12
34819,job_10646,10646,1249,1916,40
34820,job_10647,10647,1004,2226,34
34820,job_10648,10648,904,1818,27
34821,job_10649,10649,1513,2233,49
34823,job_10650,10650,1359,2034,21
34823,job_10651,10651,1462,1463,32
34825,job_10652,10652,1291,949,34
34827,job_10653,10653,1455,2530,11
34836,job_10654,10654,194,460,14
34845,job_10655,10655,379,320,7
34847,job_10656,10656,607,3161,21
34849,job_10657,10657,1576,1300,18
34850,job_10658,10658,1345,2043,10
34850,job_10659,10659,1300,2050,13
34852,job_10660,10660,460,1183,34
34854,job_10661,10661,1184,1885,41
34856,job_10662,10662,231,495,19
34856,job_10663,10663,1123,1862,38
34858,job_10664,10664,1279,2065,31
34858,job_10665,10665,1505,3123,16
34860,job_10666,10666,1605,2097,20
34867,job_10667,10667,209,495,11
34867,job_10668,10668,1234,1749,45
34869,job_10669,10669,874,2144,35
34870,job_10670,10670,1318,2240,27
34871,job_10671,10671,1057,2009,31
34871,job_10672,10672,1155,2154,46
34881,job_10673,10673,229,605,15
34883,job_10674,10674,1354,2946,41
34885,job_10675,10675,916,1663,46
34887,job_10676,10676,1372,1723,28
34894,job_10677,10677,371,656,18
34894,job_10678,10678,1292,2387,41
34895,job_10679,10679,1080,2518,47
34896,job_10680,10680,1402,1757,26
34898,job_10681,10681,1548,1723,19
34899,job_10682,10682,1503,1651,45
34901,job_10683,10683,1276,2245,37
34902,job_10684,10684,917,1988,30
34904,job_10685,10685,1713,1962,26
34906,job_10686,10686,1222,1478,16
34906,job_10687,10687,891,2490,23
34910,job_10688,10688,427,590,15
34910,job_10689,10689,1605,1748,14
34910,job_10690,10690,934,2578,35
34912,job_10691,10691,1453,2298,39
34913,job_10692,10692,1161,1975,42
34915,job_10693,10693,697,1905,26
34915,job_10694,10694,1165,2793,44
34916,job_10695,10695,745,2023,16
34916,job_10696,10696,1081,1094,17
34917,job_10697,10697,1771,1576,23
34921,job_10698,10698,273,527,6
34921,job_10699,10699,1682,1362,22
34923,job_10700,10700,1109,2932,20
34925,job_10701,10701,1605,1329,37
34927,job_10702,10702,1475,1797,40
34929,job_10703,10703,1786,2452,29
34930,job_10704,10704,1026,2687,29
34932,job_10705,10705,1390,1569,27
34933,job_10706,10706,763,2511,26
34934,job_10707,10707,1556,1258,34
34934,job_10708,10708,1237,1204,46
34942,job_10709,10709,318,564,13
34942,job_10710,10710,1302,1638,16
34942,job_10711,10711,1279,1914,17
34942,job_10712,10712,1164,1390,10
34943,job_10713,10713,1306,1930,13
34943,job_10714,10714,1764,2334,33
34945,job_10715,10715,1392,2353,16
34947,job_10716,10716,971,2454,27
34948,job_10717,10717,1227,2338,26
34948,job_10718,10718,1383,2353,12
34949,job_10719,10719,1534,1978,20
34949,job_10720,10720,1482,1758,41
34950,job_10721,10721,1085,2236,37
34951,job_10722,10722,1074,1733,19
34953,job_10723,10723,1066,2511,22
34955,job_10724,10724,1172,565,23
34957,job_10725,10725,871,2501,50
34958,job_10726,10726,1214,2261,32
34958,job_10727,10727,1383,2469,15
34960,job_10728,10728,1238,1702,15
34961,job_10729,10729,1526,1728,20
34962,job_10730,10730,1772,2464,37
34963,job_10731,10731,748,1682,48
34965,job_10732,10732,1305,1329,13
34965,job_10733,10733,693,1683,11
34967,job_10734,10734,1327,2321,34
34967,job_10735,10735,1388,2159,11
34967,job_10736,10736,1323,1889,21
34967,job_10737,10737,1473,2147,42
34967,job_10738,10738,1530,1140,24
34967,job_10739,10739,1224,545,19
34976,job_10740,10740,150,428,10
34977,job_10741,10741,1124,1914,21
34977,job_10742,10742,889,1442,17
34979,job_10743,10743,212,463,12
34981,job_10744,10744,1156,2002,34
34981,job_10745,10745,1650,1402,12
34983,job_10746,10746,1470,1937,18
34983,job_10747,10747,804,1218,18
34984,job_10748,10748,1831,3492,30
34986,job_10749,10749,1151,1994,27
34987,job_10750,10750,1499,2253,43
34988,job_10751,10751,1240,1553,13
34988,job_10752,10752,1411,2059,15
34989,job_10753,10753,965,1930,29
34998,job_10754,10754,378,667,6
34999,job_10755,10755,885,2220,26
34999,job_10756,10756,1309,2794,24
34999,job_10757,10757,1153,2627,35
35000,job_10758,10758,1186,2011,43
35000,job_10759,10759,1158,1627,21
35004,job_10760,10760,395,601,7
35006,job_10761,10761,382,486,8
35009,job_10762,10762,347,504,18
35009,job_10763,10763,1674,1913,25
35010,job_10764,10764,863,2851,24
35012,job_10765,10765,1022,1382,42
35013,job_10766,10766,787,2169,34
35014,job_10767,10767,1593,1683,18
35023,job_10768,10768,166,624,5
35023,job_10769,10769,636,1969,24
35027,job_10770,10770,147,342,20
35028,job_10771,10771,625,1860,25
35028,job_10772,10772,1195,2031,24
35030,job_10773,10773,1513,2309,35
35030,job_10774,10774,1359,1701,27
35031,job_10775,10775,1402,2704,48
35032,job_10776,10776,977,2511,43
35034,job_10777,10777,1055,3715,23
35035,job_10778,10778,1546,2250,24
35037,job_10779,10779,246,539,19
35038,job_10780,10780,1117,2125,23
35038,job_10781,10781,726,2655,22
35040,job_10782,10782,720,1585,41
35040,job_10783,10783,1518,1940,26
35042,job_10784,10784,863,1683,42
35042,job_10785,10785,936,2271,38
35044,job_10786,10786,954,3101,12
35046,job_10787,10787,911,2785,16
35048,job_10788,10788,1775,1958,20
35048,job_10789,10789,1401,2231,12
35050,job_10790,10790,1394,1754,30
35050,job_10791,10791,1686,1709,49
35051,job_10792,10792,470,1249,19
35053,job_10793,10793,1273,2864,41
35055,job_10794,10794,1257,1764,13
35057,job_10795,10795,1192,1659,15
35059,job_10796,10796,1441,1410,22
35060,job_10797,10797,1305,1505,13
35060,job_10798,10798,1136,2292,17
35061,job_10799,10799,1144,1375,30
35063,job_10800,10800,1940,1966,30
35063,job_10801,10801,1039,2247,30
35065,job_10802,10802,1235,1811,17
35065,job_10803,10803,859,2417,16
35067,job_10804,10804,1290,2132,40
35067,job_10805,10805,1577,2807,12
35067,job_10806,10806,571,2122,15
35068,job_10807,10807,1001,1944,21
35069,job_10808,10808,1615,1930,43
35070,job_10809,10809,1397,2873,11
35071,job_10810,10810,1416,1667,47
35071,job_10811,10811,1257,2379,14
35073,job_10812,10812,750,2839,26
35075,job_10813,10813,1411,1271,19
35077,job_10814,10814,1157,1600,19
35078,job_10815,10815,1105,2070,46
35080,job_10816,10816,1411,2079,31
35080,job_10817,10817,992,1634,22
35081,job_10818,10818,1269,1616,37
35081,job_10819,10819,1298,2603,37
35083,job_10820,10820,1554,2843,13
35085,job_10821,10821,894,1774,43
35087,job_10822,10822,916,1914,40
35089,job_10823,10823,1679,1723,47
35090,job_10824,10824,1002,2491,11
35090,job_10825,10825,983,2798,30
35091,job_10826,10826,657,2582,39
35092,job_10827,10827,1034,1912,49
35093,job_10828,10828,1471,2445,11
35095,job_10829,10829,805,1776,16
35095,job_10830,10830,1287,1454,42
35095,job_10831,10831,895,2186,41
35097,job_10832,10832,1336,1238,47
35097,job_10833,10833,1104,1801,13
35099,job_10834,10834,1286,2397,48
35100,job_10835,10835,1412,1808,27
35100,job_10836,10836,1659,2276,27
35101,job_10837,10837,1127,1995,46
35102,job_10838,10838,1448,2161,45
35104,job_10839,10839,1239,1544,19
35105,job_10840,10840,1756,2071,41
35106,job_10841,10841,1172,3056,44
35108,job_10842,10842,1424,2374,26
35109,job_10843,10843,1363,2727,27
35111,job_10844,10844,812,2479,11
35111,job_10845,10845,1439,1767,13
35112,job_10846,10846,599,1541,11
35114,job_10847,10847,1038,1682,22
35116,job_10848,10848,907,1688,27
35118,job_10849,10849,1453,2188,19
35118,job_10850,10850,1512,2163,20
35118,job_10851,10851,1334,2350,16
35120,job_10852,10852,1293,2324,42
35127,job_10853,10853,362,571,13
35131,job_10854,10854,325,676,14
35133,job_10855,10855,1052,1961,30
35135,job_10856,10856,1332,1866,36
35137,job_10857,10857,1135,1482,37
35139,job_10858,10858,1496,1589,18
35140,job_10859,10859,1007,1330,37
35141,job_10860,10860,762,2848,32
35141,job_10861,10861,1058,2055,25
35148,job_10862,10862,133,317,20
35148,job_10863,10863,944,1246,25
35148,job_10864,10864,1391,2119,41
35148,job_10865,10865,1417,1098,19
35149,job_10866,10866,929,1908,49
35149,job_10867,10867,1184,2015,26
35149,job_10868,10868,1135,1322,14
35150,job_10869,10869,1113,2966,43
35150,job_10870,10870,1077,2454,39
35151,job_10871,10871,912,2213,22
35152,job_10872,10872,1136,2471,31
35153,job_10873,10873,790,1749,12
35154,job_10874,10874,1105,1517,13
35156,job_10875,10875,968,1907,11
35158,job_10876,10876,1637,2364,21
35160,job_10877,10877,1851,2311,34
35163,job_10878,10878,206,724,13
35163,job_10879,10879,1113,1795,45
35164,job_10880,10880,1356,2082,30
35165,job_10881,10881,1238,2322,34
35166,job_10882,10882,1050,2125,23
35167,job_10883,10883,1296,2772,24
35168,job_10884,10884,1037,1996,14
35168,job_10885,10885,1385,2215,30
35168,job_10886,10886,1390,2423,29
35170,job_10887,10887,1404,2026,17
35171,job_10888,10888,1117,1700,25
35180,job_10889,10889,289,480,12
35180,job_10890,10890,1165,2553,42
35186,job_10891,10891,249,569,11
35186,job_10892,10892,1243,2452,12
35188,job_10893,10893,1826,2125,17
35195,job_10894,10894,305,522,15
35196,job_10895,10895,980,2117,31
35197,job_10896,10896,1039,1797,25
35199,job_10897,10897,1146,1640,47
35201,job_10898,10898,1340,1643,17
35202,job_10899,10899,973,2126,15
35204,job_10900,10900,1664,1789,39
35205,job_10901,10901,1557,2098,39
35207,job_10902,10902,990,1321,31
35207,job_10903,10903,828,1939,48
35209,job_10904,10904,955,2182,44
35210,job_10905,10905,965,2717,17
35217,job_10906,10906,255,360,10
35219,job_10907,10907,1518,2154,33
35220,job_10908,10908,1039,2463,14
35220,job_10909,10909,956,1425,31
35222,job_10910,10910,1109,2031,44
35222,job_10911,10911,1406,616,28
35223,job_10912,10912,1569,2218,50
35224,job_10913,10913,1371,2049,39
35226,job_10914,10914,1225,1775,27
35227,job_10915,10915,1231,2096,43
35228,job_10916,10916,1437,2304,28
35230,job_10917,10917,1197,2243,47
35230,job_10918,10918,1240,1810,18
35236,job_10919,10919,296,353,7
35238,job_10920,10920,938,2042,35
35240,job_10921,10921,1596,1768,47
35241,job_10922,10922,647,2344,29
35243,job_10923,10923,1479,2525,18
35244,job_10924,10924,992,2491,43
35246,job_10925,10925,1117,3304,45
35249,job_10926,10926,290,455,15
35250,job_10927,10927,615,2023,11
35250,job_10928,10928,1086,2158,45
35251,job_10929,10929,1455,2259,47
35252,job_10930,10930,1035,2161,21
35254,job_10931,10931,1439,2326,26
35261,job_10932,10932,325,466,20
35263,job_10933,10933,1192,2601,22
35263,job_10934,10934,1097,1967,29
35268,job_10935,10935,138,521,10
35270,job_10936,10936,1075,1677,45
35271,job_10937,10937,1277,2531,26
35273,job_10938,10938,1073,1866,48
35273,job_10939,10939,915,1957,36
35273,job_10940,10940,1779,1412,27
35273,job_10941,10941,1055,1874,35
35274,job_10942,10942,675,1771,24
35274,job_10943,10943,1369,1585,41
35274,job_10944,10944,1470,2678,45
35276,job_10945,10945,1164,2539,23
35276,job_10946,10946,1496,1901,30
35276,job_10947,10947,1102,1745,26
35278,job_10948,10948,797,2292,33
35280,job_10949,10949,1288,2652,28
35281,job_10950,10950,1600,2409,20
35283,job_10951,10951,1292,1784,38
35284,job_10952,10952,1637,2328,21
35285,job_10953,10953,1179,1763,49
35286,job_10954,10954,1014,2293,28
35286,job_10955,10955,750,1195,13
35288,job_10956,10956,1052,2004,30
35288,job_10957,10957,1036,2117,45
35290,job_10958,10958,1158,1803,19
35290,job_10959,10959,1074,2259,15
35291,job_10960,10960,984,2317,21
35292,job_10961,10961,1026,2077,29
35292,job_10962,10962,1347,893,41
35292,job_10963,10963,1244,2573,37
35292,job_10964,10964,1113,2189,14
35293,job_10965,10965,1344,3001,22
35293,job_10966,10966,1269,1253,14
35295,job_10967,10967,1429,1701,42
35295,job_10968,10968,1126,2974,20
35295,job_10969,10969,1420,1758,21
35297,job_10970,10970,1046,2107,17
35297,job_10971,10971,1448,2095,34
35297,job_10972,10972,845,1527,45
35299,job_10973,10973,755,1772,16
35300,job_10974,10974,1552,2753,44
35301,job_10975,10975,1434,1228,17
35303,job_10976,10976,766,1977,21
35305,job_10977,10977,1613,2248,19
35306,job_10978,10978,1364,1978,40
35307,job_10979,10979,890,2501,34
35307,job_10980,10980,1406,1410,14
35307,job_10981,10981,952,2327,32
35309,job_10982,10982,1023,1677,27
35309,job_10983,10983,1319,1829,11
35311,job_10984,10984,758,1639,38
35311,job_10985,10985,758,2417,39
35313,job_10986,10986,1252,1501,30
35313,job_10987,10987,1537,1154,42
35313,job_10988,10988,1379,1363,39
35315,job_10989,10989,1158,961,24
35316,job_10990,10990,1403,2417,16
35316,job_10991,10991,1358,2393,17
35317,job_10992,10992,1200,3628,39
35318,job_10993,10993,787,2324,38
35319,job_10994,10994,645,1254,37
35319,job_10995,10995,1465,2300,19
35319,job_10996,10996,1288,2351,10
35321,job_10997,10997,1209,1440,34
35321,job_10998,10998,1213,1821,42
35321,job_10999,10999,1029,2230,43
35321,job_11000,11000,1248,2864,34
35322,job_11001,11001,986,1917,43
35324,job_11002,11002,1020,2006,29
35324,job_11003,11003,809,2049,23
35326,job_11004,11004,1433,1756,43
35328,job_11005,11005,1004,1399,29
35328,job_11006,11006,1687,2629,43
35330,job_11007,11007,1044,1777,40
35330,job_11008,11008,1230,2931,23
35332,job_11009,11009,1112,2507,25
35332,job_11010,11010,1093,2524,32
35337,job_11011,11011,238,541,6
35338,job_11012,11012,1002,2247,21
35339,job_11013,11013,493,2138,39
35339,job_11014,11014,1279,1648,31
35340,job_11015,11015,1449,2123,35
35342,job_11016,11016,994,1886,21
35344,job_11017,11017,750,1963,12
35344,job_11018,11018,1572,1805,35
35345,job_11019,11019,1531,1958,37
35345,job_11020,11020,1834,1886,38
35346,job_11021,11021,970,2505,17
35348,job_11022,11022,993,1961,35
35348,job_11023,11023,1170,1487,45
35348,job_11024,11024,1333,1039,13
35350,job_11025,11025,1615,1779,36
35350,job_11026,11026,1320,1255,15
35350,job_11027,11027,1401,2118,29
35350,job_11028,11028,954,1985,29
35351,job_11029,11029,859,2841,22
35351,job_11030,11030,972,2020,23
35359,job_11031,11031,308,563,6
35361,job_11032,11032,680,1970,25
35363,job_11033,11033,1710,2198,50
35363,job_11034,11034,718,1930,13
35364,job_11035,11035,913,1955,44
35364,job_11036,11036,1336,2166,16
35366,job_11037,11037,1901,2115,28
35366,job_11038,11038,943,2212,41
35367,job_11039,11039,1328,2256,29
35368,job_11040,11040,1656,1128,14
35369,job_11041,11041,1100,1663,30
35369,job_11042,11042,1445,2237,33
35371,job_11043,11043,915,2062,29
35371,job_11044,11044,1320,1405,42
35371,job_11045,11045,1177,3021,39
35373,job_11046,11046,1459,1523,10
35375,job_11047,11047,999,2837,31
35377,job_11048,11048,1542,1653,34
35379,job_11049,11049,1378,2646,20
35381,job_11050,11050,1276,1951,48
35382,job_11051,11051,1167,1791,11
35383,job_11052,11052,1383,2747,29
35383,job_11053,11053,1345,2648,13
35385,job_11054,11054,1182,949,39
35385,job_11055,11055,1457,1811,46
35386,job_11056,11056,1395,2487,46
35386,job_11057,11057,798,1089,38
35387,job_11058,11058,882,1521,19
35389,job_11059,11059,1177,2215,26
35391,job_11060,11060,1850,2683,43
35393,job_11061,11061,918,2076,41
35394,job_11062,11062,742,2259,19
35395,job_11063,11063,1051,2896,36
35395,job_11064,11064,545,1869,39
35395,job_11065,11065,844,2497,13
35395,job_11066,11066,965,2216,36
35396,job_11067,11067,1162,3210,26
35397,job_11068,11068,1539,1145,11
35397,job_11069,11069,1408,2020,13
35399,job_11070,11070,1193,3221,39
35401,job_11071,11071,1389,2382,20
35402,job_11072,11072,813,1636,35
35403,job_11073,11073,632,1911,43
35404,job_11074,11074,1220,1859,41
35406,job_11075,11075,948,788,33
35408,job_11076,11076,1620,1888,42
35408,job_11077,11077,1326,2088,44
35408,job_11078,11078,1025,1067,37
35410,job_11079,11079,866,2329,16
35411,job_11080,11080,987,2025,22
35412,job_11081,11081,1208,871,50
35413,job_11082,11082,1562,1779,16
35413,job_11083,11083,1080,2441,50
35413,job_11084,11084,1493,2006,50
35415,job_11085,11085,1152,1232,48
35416,job_11086,11086,684,1783,17
35417,job_11087,11087,1000,2113,41
35418,job_11088,11088,927,1967,16
35418,job_11089,11089,1576,1917,17
35418,job_11090,11090,1246,2344,26
35418,job_11091,11091,975,1577,39
35419,job_11092,11092,1172,1326,48
35421,job_11093,11093,745,1971,13
35422,job_11094,11094,2097,2355,33
35424,job_11095,11095,1430,2197,39
35425,job_11096,11096,1091,1684,41
35427,job_11097,11097,1092,1788,36
35428,job_11098,11098,1026,1592,21
35430,job_11099,11099,1070,1825,29
35431,job_11100,11100,1094,2113,31
35433,job_11101,11101,1248,2513,26
35433,job_11102,11102,1112,1451,37
35440,job_11103,11103,286,546,12
35441,job_11104,11104,1029,1659,25
35443,job_11105,11105,1050,2186,38
35444,job_11106,11106,2033,3021,41
35444,job_11107,11107,1362,1994,43
35444,job_11108,11108,1185,2231,19
35445,job_11109,11109,1352,1977,47
35445,job_11110,11110,1397,1944,26
35445,job_11111,11111,1682,2776,49
35447,job_11112,11112,1405,2759,17
35449,job_11113,11113,1436,2847,15
35451,job_11114,11114,807,2487,32
35452,job_11115,11115,1428,1609,13
35453,job_11116,11116,1151,1687,33
35453,job_11117,11117,1312,2302,31
35454,job_11118,11118,968,1943,25
35455,job_11119,11119,1202,2500,43
35457,job_11120,11120,1102,2813,15
35457,job_11121,11121,1535,2098,22
35459,job_11122,11122,1240,1160,37
35459,job_11123,11123,1745,1582,40
35459,job_11124,11124,1717,1418,18
35460,job_11125,11125,996,2218,13
35461,job_11126,11126,887,3007,21
35463,job_11127,11127,1837,2855,13
35465,job_11128,11128,973,1996,22
35465,job_11129,11129,913,2132,35
35467,job_11130,11130,1787,2513,14
35467,job_11131,11131,1028,2901,36
35467,job_11132,11132,1164,2650,37
35469,job_11133,11133,998,1999,35
35471,job_11134,11134,949,2716,29
35473,job_11135,11135,1323,2160,44
35474,job_11136,11136,1221,2531,37
35476,job_11137,11137,1036,2971,12
35476,job_11138,11138,1199,851,23
35477,job_11139,11139,1816,2245,38
35478,job_11140,11140,1123,2138,13
35480,job_11141,11141,1467,2887,10
35482,job_11142,11142,823,3285,30
35482,job_11143,11143,1733,2070,47
35484,job_11144,11144,249,485,5
35484,job_11145,11145,1130,2688,48
35484,job_11146,11146,1163,1419,14
35486,job_11147,11147,772,2824,36
35487,job_11148,11148,1070,2615,41
35487,job_11149,11149,1612,1805,43
35488,job_11150,11150,840,2291,18
35488,job_11151,11151,1134,2296,11
35488,job_11152,11152,1310,1662,20
35490,job_11153,11153,879,1694,15
35490,job_11154,11154,1030,2850,16
35491,job_11155,11155,1327,1368,31
35493,job_11156,11156,1394,2185,21
35495,job_11157,11157,842,2147,39
35497,job_11158,11158,1365,1965,41
35498,job_11159,11159,1188,2691,35
35499,job_11160,11160,1288,2373,31
35499,job_11161,11161,946,1386,18
35499,job_11162,11162,1203,2005,40
35501,job_11163,11163,1170,1619,30
35502,job_11164,11164,1001,1891,23
35502,job_11165,11165,1694,2206,42
35503,job_11166,11166,938,1580,44
35503,job_11167,11167,902,2917,41
35504,job_11168,11168,727,2037,33
35506,job_11169,11169,1191,2207,24
35506,job_11170,11170,868,1234,19
35506,job_11171,11171,770,2051,22
35507,job_11172,11172,1314,2016,11
35508,job_11173,11173,1459,1690,33
35508,job_11174,11174,712,2501,37
35508,job_11175,11175,991,2823,34
35508,job_11176,11176,1303,2593,23
35508,job_11177,11177,1315,1879,15
35508,job_11178,11178,605,1902,46
35509,job_11179,11179,1053,1827,24
35510,job_11180,11180,1384,2293,15
35512,job_11181,11181,1325,2258,44
35513,job_11182,11182,1351,1165,11
35513,job_11183,11183,1526,2818,48
35513,job_11184,11184,1521,1371,27
35514,job_11185,11185,924,1761,16
35514,job_11186,11186,1197,1487,16
35514,job_11187,11187,1671,2155,23
35515,job_11188,11188,897,1681,38
35517,job_11189,11189,1080,2769,13
35518,job_11190,11190,882,1819,23
35520,job_11191,11191,1470,1913,32
35520,job_11192,11192,432,1233,17
35520,job_11193,11193,1315,3282,18
35522,job_11194,11194,1558,869,14
35523,job_11195,11195,1117,2090,12
35523,job_11196,11196,722,947,17
35524,job_11197,11197,1469,1346,18
35526,job_11198,11198,473,2721,39
35527,job_11199,11199,1164,2083,18
35528,job_11200,11200,1434,2643,33
35530,job_11201,11201,1396,1947,18
35531,job_11202,11202,1240,2158,48
35531,job_11203,11203,1405,1966,37
35533,job_11204,11204,1011,2314,21
35533,job_11205,11205,1412,2661,31
35535,job_11206,11206,1510,2104,27
35536,job_11207,11207,1450,1936,43
35538,job_11208,11208,716,2709,34
35539,job_11209,11209,871,1405,10
35540,job_11210,11210,623,2391,46
35541,job_11211,11211,877,1822,32
35542,job_11212,11212,1590,2465,27
35544,job_11213,11213,1407,1217,50
35546,job_11214,11214,768,2517,39
35548,job_11215,11215,1387,3138,33
35548,job_11216,11216,1189,1494,13
35548,job_11217,11217,742,2254,31
35549,job_11218,11218,1073,2196,28
35551,job_11219,11219,1228,3275,45
35551,job_11220,11220,1059,2562,40
35553,job_11221,11221,1536,2310,25
35553,job_11222,11222,1491,1500,26
35553,job_11223,11223,1486,1182,14
35555,job_11224,11224,1733,2389,33
35555,job_11225,11225,1054,1908,32
35556,job_11226,11226,1113,1144,40
35558,job_11227,11227,945,1816,42
35558,job_11228,11228,2200,1922,27
35560,job_11229,11229,1204,2645,44
35562,job_11230,11230,1536,1444,42
35563,job_11231,11231,1182,1666,32
35563,job_11232,11232,966,1678,41
35564,job_11233,11233,1237,1728,17
35565,job_11234,11234,1092,950,18
35566,job_11235,11235,1936,2395,23
35567,job_11236,11236,1146,1646,14
35567,job_11237,11237,1321,2176,44
35568,job_11238,11238,1127,2229,11
35568,job_11239,11239,1017,2940,34
35569,job_11240,11240,1226,2638,43
35570,job_11241,11241,1181,2335,41
35570,job_11242,11242,1597,1340,49
35571,job_11243,11243,1521,1531,14
35573,job_11244,11244,1295,1952,34
35575,job_11245,11245,1046,1534,31
35577,job_11246,11246,754,1475,39
35577,job_11247,11247,853,1931,43
35579,job_11248,11248,1259,2364,31
35581,job_11249,11249,1028,2845,39
35583,job_11250,11250,1540,1475,23
35583,job_11251,11251,1530,1678,39
35584,job_11252,11252,1318,1823,50
35584,job_11253,11253,1260,3454,41
35584,job_11254,11254,1209,2948,45
35584,job_11255,11255,1586,1704,24
35586,job_11256,11256,1001,2145,36
35588,job_11257,11257,1614,2014,19
35590,job_11258,11258,1129,1438,31
35591,job_11259,11259,1298,2569,28
35591,job_11260,11260,634,2267,39
35592,job_11261,11261,1729,1804,44
35592,job_11262,11262,763,2767,35
35592,job_11263,11263,1461,1306,22
35592,job_11264,11264,1433,3243,50
35593,job_11265,11265,1124,1764,15
35595,job_11266,11266,1172,2610,12
35596,job_11267,11267,1187,1854,30
35598,job_11268,11268,1131,2817,18
35600,job_11269,11269,1058,1893,39
35601,job_11270,11270,1655,1496,50
35601,job_11271,11271,712,1030,29
35601,job_11272,11272,1012,2377,49
35601,job_11273,11273,1424,2493,33
35602,job_11274,11274,799,1766,23
35602,job_11275,11275,1683,2458,20
35603,job_11276,11276,1242,1891,27
35603,job_11277,11277,833,1334,38
35604,job_11278,11278,1078,1632,14
35606,job_11279,11279,1344,2095,20
35608,job_11280,11280,1037,2225,16
35608,job_11281,11281,864,2875,42
35608,job_11282,11282,952,2036,50
35610,job_11283,11283,1004,3187,43
35611,job_11284,11284,1541,1538,48
35612,job_11285,11285,816,1538,38
35613,job_11286,11286,1307,1951,36
35615,job_11287,11287,1474,2516,37
35617,job_11288,11288,829,820,17
35619,job_11289,11289,774,1695,29
35621,job_11290,11290,980,2129,41
35622,job_11291,11291,1081,1836,16
35624,job_11292,11292,1340,1163,25
35624,job_11293,11293,1132,2468,41
35625,job_11294,11294,1268,2835,21
35625,job_11295,11295,1254,1452,37
35627,job_11296,11296,1566,2270,35
35628,job_11297,11297,1510,2490,11
35628,job_11298,11298,1099,2009,32
35628,job_11299,11299,1416,1750,20
35630,job_11300,11300,1195,1679,31
35630,job_11301,11301,1690,1955,16
35630,job_11302,11302,1750,1044,46
35630,job_11303,11303,893,2632,10
35630,job_11304,11304,612,1818,10
35632,job_11305,11305,1206,2164,35
35632,job_11306,11306,1512,1284,18
35634,job_11307,11307,1297,2170,13
35636,job_11308,11308,1013,1540,14
35636,job_11309,11309,1042,1633,41
35637,job_11310,11310,1094,1255,39
35637,job_11311,11311,1653,2265,49
35639,job_11312,11312,1214,2208,46
35639,job_11313,11313,1096,2352,36
35640,job_11314,11314,847,1101,41
35642,job_11315,11315,1540,1480,25
35642,job_11316,11316,1775,1950,18
35644,job_11317,11317,1119,2103,11
35645,job_11318,11318,1065,2549,45
35647,job_11319,11319,1347,1838,12
35647,job_11320,11320,1212,2266,42
35647,job_11321,11321,1002,888,35
35647,job_11322,11322,1152,1961,29
35648,job_11323,11323,836,1236,18
35650,job_11324,11324,1293,1711,45
35652,job_11325,11325,1068,1495,27
35653,job_11326,11326,1507,2436,44
35654,job_11327,11327,1109,2774,41
35655,job_11328,11328,1060,1553,40
35656,job_11329,11329,898,1896,42
35657,job_11330,11330,1332,1941,39
35658,job_11331,11331,1369,2350,35
35660,job_11332,11332,1455,2056,50
35660,job_11333,11333,1204,1582,23
35661,job_11334,11334,1251,1807,29
35663,job_11335,11335,1156,1675,36
35663,job_11336,11336,1017,1556,48
35665,job_11337,11337,1714,2613,36
35667,job_11338,11338,1182,2237,20
35669,job_11339,11339,1389,1574,10
35670,job_11340,11340,1148,1939,18
35672,job_11341,11341,1579,2583,30
35673,job_11342,11342,1079,1697,17
35674,job_11343,11343,1357,1888,18
35674,job_11344,11344,1521,1852,42
35676,job_11345,11345,1426,2602,22
35677,job_11346,11346,817,1803,35
35679,job_11347,11347,582,1929,13
35680,job_11348,11348,1346,888,50
35681,job_11349,11349,1076,1595,34
35682,job_11350,11350,1367,2077,26
35682,job_11351,11351,1687,1679,30
35684,job_11352,11352,1363,2312,37
35685,job_11353,11353,1062,2530,33
35687,job_11354,11354,1045,2773,40
35687,job_11355,11355,1256,1882,27
35688,job_11356,11356,879,2853,43
35689,job_11357,11357,1290,2585,48
35690,job_11358,11358,608,3697,13
35690,job_11359,11359,1003,2313,46
35692,job_11360,11360,1035,2288,43
35692,job_11361,11361,1114,1837,28
35692,job_11362,11362,1364,2306,32
35693,job_11363,11363,1477,1371,50
35694,job_11364,11364,1115,2260,24
35695,job_11365,11365,940,1750,24
35697,job_11366,11366,693,2367,18
35699,job_11367,11367,657,1618,45
35699,job_11368,11368,1094,1716,17
35701,job_11369,11369,674,2465,39
35703,job_11370,11370,1221,2256,40
